txid,bookingdate,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,simple_journal,cardverificationcodesupplied,cvcresponsecode,creationdate,accountcode,mail_id,ip_id,card_id
23209,2015-07-08 21:23:42,MX,visadebit,491089,19920,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 21:23:30,MexicoAccount,email208199,ip67366,card160972
23211,2015-07-08 21:32:21,MX,visaclassic,417849,47900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 21:32:05,MexicoAccount,email229158,ip113847,card213519
23212,2015-07-08 21:33:59,MX,mccredit,547146,47940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 21:33:44,MexicoAccount,email269042,ip68633,card92246
23214,2015-07-08 21:45:46,MX,mccredit,547146,87840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 21:45:39,MexicoAccount,email43295,ip75285,card69799
23217,2015-07-08 21:53:06,MX,visagold,493173,199700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 21:53:00,MexicoAccount,email32742,ip65317,card40492
23219,2015-07-08 22:14:28,MX,visaclassic,494133,87790,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:14:13,MexicoAccount,email205232,ip81165,card164322
23220,2015-07-08 22:19:01,MX,visagold,477213,65940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:18:42,MexicoAccount,email289962,ip64885,card107583
23222,2015-07-08 22:21:04,MX,visaclassic,494133,24900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:20:56,MexicoAccount,email51755,ip69917,card187
23223,2015-07-08 22:22:44,MX,mccredit,520416,84915,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:22:30,MexicoAccount,email148614,ip112207,card11454
23224,2015-07-08 22:28:05,MX,mccredit,547046,127415,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:27:50,MexicoAccount,email96821,ip80043,card44218
23228,2015-07-08 22:41:52,MX,visagold,477213,84915,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:41:44,MexicoAccount,email149456,ip71124,card240674
23231,2015-07-08 22:58:46,MX,visaclassic,477291,74880,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 22:58:31,MexicoAccount,email105277,ip112456,card167681
23232,2015-07-08 23:06:22,MX,mccredit,547146,119800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:05:57,MexicoAccount,email147394,ip65160,card194696
23234,2015-07-08 23:12:31,MX,visadebit,421316,118915,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:12:14,MexicoAccount,email210472,ip77049,card109190
23235,2015-07-08 23:14:34,MX,mccredit,549138,127415,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:14:25,MexicoAccount,email205425,ip66895,card212272
23236,2015-07-08 23:17:34,MX,visaplatinum,408245,149900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:17:15,MexicoAccount,email176849,ip83415,card35852
23238,2015-07-08 23:33:44,MX,mccredit,557910,34900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:33:32,MexicoAccount,email344451,ip70414,card205624
23240,2015-07-08 23:38:40,MX,mccredit,520416,188900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:38:27,MexicoAccount,email6165,ip110081,card46752
23241,2015-07-08 23:48:35,MX,mccredit,528843,118900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:48:28,MexicoAccount,email316969,ip110119,card51678
23242,2015-07-08 23:50:43,MX,visaclassic,446351,187680,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:50:27,MexicoAccount,email93705,ip84590,card64018
23243,2015-07-08 23:51:04,MX,visaclassic,494133,41940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:50:57,MexicoAccount,email35500,ip65468,card17691
23244,2015-07-08 23:51:15,MX,visaclassic,477291,129900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-08 23:50:58,MexicoAccount,email29998,ip70792,card132014
23247,2015-07-09 00:11:40,MX,mccredit,557907,29940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:11:35,MexicoAccount,email100361,ip113278,card97017
23248,2015-07-09 00:15:08,MX,visaclassic,477291,118900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:14:58,MexicoAccount,email214839,ip113918,card116925
23251,2015-07-09 00:34:19,MX,mccredit,548234,107780,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:34:08,MexicoAccount,email116145,ip111492,card183824
23254,2015-07-09 00:40:40,MX,visagold,455255,189800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:40:29,MexicoAccount,email84151,ip81616,card166452
23255,2015-07-09 00:43:52,MX,visadebit,405930,111800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:43:39,MexicoAccount,email235619,ip69903,card246996
23256,2015-07-09 00:45:05,MX,mccredit,539978,24900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:44:56,MexicoAccount,email32908,ip67888,card92099
23257,2015-07-09 00:47:39,MX,mccredit,529001,67900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 00:47:22,MexicoAccount,email6481,ip112173,card120412
23259,2015-07-09 01:02:42,MX,mccredit,547046,95900,MXN,US,Ecommerce,Settled,TRUE,0,2015-07-09 01:02:36,MexicoAccount,email258042,ip142911,card266550
23260,2015-07-09 01:05:22,MX,visaplatinum,481514,403600,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 01:05:12,MexicoAccount,email5131,ip65960,card57933
23263,2015-07-09 01:22:28,MX,visaplatinum,477214,161900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 01:22:20,MexicoAccount,email127008,ip109970,card5924
23266,2015-07-09 01:34:08,MX,visaclassic,494133,149900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 01:33:59,MexicoAccount,email15180,ip76625,card190869
23269,2015-07-09 01:56:11,MX,visaclassic,405306,44900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 01:55:55,MexicoAccount,email74876,ip70258,card186236
23274,2015-07-09 02:08:23,MX,mccredit,522174,269600,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:08:07,MexicoAccount,email243428,ip71315,card263413
23277,2015-07-09 02:29:06,MX,mccredit,557910,15900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:29:02,MexicoAccount,email136208,ip82200,card246202
23278,2015-07-09 02:30:47,MX,visaclassic,477291,53850,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:30:37,MexicoAccount,email164115,ip113549,card11706
23279,2015-07-09 02:33:17,MX,mcdebit,525678,109900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:33:00,MexicoAccount,email48038,ip70202,card118525
23280,2015-07-09 02:33:39,MX,visaclassic,474175,41900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:33:27,MexicoAccount,email74582,ip77511,card77507
23281,2015-07-09 02:51:28,MX,mccredit,547046,517550,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:51:25,MexicoAccount,email52238,ip77951,card38062
23282,2015-07-09 02:55:24,MX,mccredit,535875,89900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:55:13,MexicoAccount,email254504,ip61249,card260145
23284,2015-07-09 03:00:00,MX,visadebit,491089,28850,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 02:59:52,MexicoAccount,email35504,ip65485,card18443
23285,2015-07-09 03:06:45,MX,visaclassic,405306,47400,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 03:06:36,MexicoAccount,email217133,ip76663,card200654
23286,2015-07-09 03:13:57,MX,mccredit,547146,59940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 03:13:47,MexicoAccount,email275629,ip64688,card241436
23291,2015-07-09 03:58:08,MX,mccredit,549639,131900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 03:57:54,MexicoAccount,email168054,ip83611,card32443
23298,2015-07-09 04:18:33,MX,visaclassic,418094,87900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 04:18:21,MexicoAccount,email339087,ip67466,card116826
23301,2015-07-09 04:32:08,MX,mccredit,547146,59940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 04:31:53,MexicoAccount,email344012,ip82303,card24083
23303,2015-07-09 04:41:29,MX,visagold,491283,38900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 04:41:19,MexicoAccount,email105379,ip83540,card265759
23308,2015-07-09 05:03:07,MX,mccredit,518899,99900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:02:53,MexicoAccount,email210688,ip68162,card42908
23310,2015-07-09 05:06:14,MX,visaclassic,493135,131900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:06:11,MexicoAccount,email278561,ip68662,card19837
23311,2015-07-09 05:08:53,MX,mccredit,549138,119900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:08:35,MexicoAccount,email103464,ip66637,card92000
23315,2015-07-09 05:36:19,MX,mccredit,528843,99900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:36:09,MexicoAccount,email78337,ip66574,card37583
23316,2015-07-09 05:39:35,MX,mccredit,554900,41940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:39:26,MexicoAccount,email229027,ip81161,card112815
23317,2015-07-09 05:44:10,MX,visaclassic,493172,83940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:44:06,MexicoAccount,email59190,ip112203,card173496
23319,2015-07-09 05:56:25,MX,visa,402318,199900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 05:56:18,MexicoAccount,email30933,ip80957,card155564
23322,2015-07-09 06:13:42,MX,mccredit,549949,87900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:13:25,MexicoAccount,email187214,ip83214,card206141
23323,2015-07-09 06:30:11,MX,visagold,425981,71900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:30:03,MexicoAccount,email69581,ip76197,card53097
23324,2015-07-09 06:38:21,MX,mccredit,522174,174800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:38:07,MexicoAccount,email320381,ip112705,card26536
23325,2015-07-09 06:38:21,MX,mccredit,528843,111840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:38:14,MexicoAccount,email29947,ip70277,card165166
23327,2015-07-09 06:53:30,MX,mccredit,547046,143940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:53:23,MexicoAccount,email257059,ip71369,card85321
23328,2015-07-09 06:54:46,MX,mccredit,547146,134900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 06:54:36,MexicoAccount,email91675,ip83128,card134748
23331,2015-07-09 07:15:08,MX,visaclassic,477210,372640,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 07:14:51,MexicoAccount,email42024,ip64982,card15060
23332,2015-07-09 07:15:59,MX,visaclassic,477291,83900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 07:15:45,MexicoAccount,email345554,ip65005,card236973
23335,2015-07-09 07:39:46,MX,mccredit,529001,109900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 07:39:33,MexicoAccount,email197304,ip84153,card35681
23338,2015-07-09 08:11:59,MX,visaclassic,491341,19900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 08:11:49,MexicoAccount,email335519,ip78903,card247387
23339,2015-07-09 08:23:52,MX,visaclassic,477291,189800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 08:23:47,MexicoAccount,email323878,ip69223,card257508
23341,2015-07-09 08:57:19,MX,mcdebit,525678,159900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 08:57:02,MexicoAccount,email67537,ip82215,card224952
23344,2015-07-09 10:22:21,MX,mccredit,548234,165640,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 10:22:08,MexicoAccount,email96587,ip69500,card196182
23348,2015-07-09 14:36:26,MX,visaclassic,477291,29900,MXN,US,Ecommerce,Settled,TRUE,0,2015-07-09 14:36:21,MexicoAccount,email206730,ip6860,card254197
23351,2015-07-09 16:30:45,MX,mccredit,547146,76900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 16:30:30,MexicoAccount,email272619,ip110335,card89072
23356,2015-07-09 16:56:33,MX,visaclassic,462974,101830,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 16:56:19,MexicoAccount,email148521,ip111309,card44383
23358,2015-07-09 17:08:05,MX,mccredit,547092,139900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:07:54,MexicoAccount,email270022,ip81927,card167108
23360,2015-07-09 17:17:59,MX,visaclassic,454057,175800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:17:53,MexicoAccount,email109467,ip67775,card129013
23362,2015-07-09 17:28:31,MX,mcdebit,525678,127415,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:28:19,MexicoAccount,email15368,ip70950,card145846
23364,2015-07-09 17:33:32,MX,visaclassic,405306,71900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:33:19,MexicoAccount,email223341,ip110031,card176734
23365,2015-07-09 17:38:02,MX,mccredit,549949,69900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:37:53,MexicoAccount,email100405,ip80122,card171867
23370,2015-07-09 17:57:25,MX,visadebit,465828,69900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:57:12,MexicoAccount,email75116,ip85151,card45594
23371,2015-07-09 17:59:58,MX,visaplatinum,408245,64840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:59:45,MexicoAccount,email35589,ip80656,card77003
23372,2015-07-09 18:00:03,MX,visadebit,415231,99700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 17:59:56,MexicoAccount,email153786,ip81164,card266276
23376,2015-07-09 18:28:35,MX,mccredit,557910,29900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:28:19,MexicoAccount,email83647,ip80679,card238583
23377,2015-07-09 18:30:11,MX,visaclassic,446351,29900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:29:44,MexicoAccount,email337084,ip84787,card197447
23378,2015-07-09 18:30:08,MX,visagold,491283,29900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:29:56,MexicoAccount,email14562,ip41850,card49611
23380,2015-07-09 18:32:24,MX,mccredit,557910,122800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:32:13,MexicoAccount,email33695,ip41851,card86917
23382,2015-07-09 18:43:57,MX,visaclassic,420199,119900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:43:44,MexicoAccount,email249347,ip78458,card201492
23384,2015-07-09 18:53:33,MX,mccredit,547046,112840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:53:18,MexicoAccount,email234410,ip80626,card134090
23386,2015-07-09 18:55:02,MX,visaclassic,477291,49900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 18:54:54,MexicoAccount,email110637,ip110346,card165868
23390,2015-07-09 19:06:49,MX,mccredit,549949,146780,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:06:44,MexicoAccount,email266986,ip111598,card129127
23391,2015-07-09 19:07:05,MX,mccredit,540845,149900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:06:59,MexicoAccount,email142324,ip79624,card195437
23392,2015-07-09 19:08:33,MX,mccredit,530056,99900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:08:22,MexicoAccount,email11557,ip112826,card121088
23396,2015-07-09 19:26:32,MX,visagold,477213,118900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:26:13,MexicoAccount,email154114,ip111020,card4109
23398,2015-07-09 19:36:00,MX,visaclassic,417849,83900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:35:51,MexicoAccount,email246927,ip114217,card644
23399,2015-07-09 19:37:56,MX,mccredit,554629,169800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:37:47,MexicoAccount,email13145,ip83539,card118607
23400,2015-07-09 19:42:03,MX,visaclassic,477291,97900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:41:57,MexicoAccount,email75198,ip41996,card20411
23401,2015-07-09 19:44:00,MX,mccredit,557907,59940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:43:55,MexicoAccount,email212077,ip65915,card188590
23402,2015-07-09 19:48:50,MX,visaclassic,405306,127920,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:48:41,MexicoAccount,email8542,ip110299,card195804
23404,2015-07-09 19:55:08,MX,visaclassic,477210,67900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 19:54:48,MexicoAccount,email76110,ip76691,card47577
23405,2015-07-09 20:03:10,MX,mccredit,548234,57840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:02:50,MexicoAccount,email214841,ip112706,card176474
23406,2015-07-09 20:03:06,MX,visaclassic,490176,131840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:02:54,MexicoAccount,email168105,ip80347,card4058
23416,2015-07-09 20:39:39,MX,mcdebit,525678,41900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:39:27,MexicoAccount,email169047,ip69747,card60515
23421,2015-07-09 20:52:44,MX,visaclassic,494133,49800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:52:32,MexicoAccount,email109125,ip75409,card171615
23423,2015-07-09 20:56:06,MX,visagold,455255,124900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:55:52,MexicoAccount,email184882,ip69836,card118111
23424,2015-07-09 20:57:26,MX,visaclassic,491284,90300,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 20:57:13,MexicoAccount,email305880,ip76034,card47553
23425,2015-07-09 21:00:22,MX,mccredit,547046,129900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:00:10,MexicoAccount,email94589,ip111938,card41284
23426,2015-07-09 21:03:41,MX,mccredit,537830,17940,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:03:24,MexicoAccount,email36542,ip41955,card227404
23429,2015-07-09 21:12:50,MX,visaclassic,405306,125800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:12:36,MexicoAccount,email120842,ip114037,card61397
23432,2015-07-09 21:36:51,MX,mcdebit,525678,139800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:36:35,MexicoAccount,email100375,ip110130,card40510
23433,2015-07-09 21:36:52,MX,mccredit,557909,35900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:36:41,MexicoAccount,email33748,ip64438,card250206
23435,2015-07-09 21:39:50,MX,mccredit,544204,27900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 21:39:31,MexicoAccount,email13244,ip65624,card59834
23439,2015-07-09 22:08:04,MX,visadebit,491089,118915,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 22:07:55,MexicoAccount,email135904,ip111872,card144251
23440,2015-07-09 22:14:12,MX,mccredit,520021,129000,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 22:14:04,MexicoAccount,email187233,ip66778,card130179
23445,2015-07-09 22:36:49,MX,visaclassic,491284,26900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 22:36:31,MexicoAccount,email105817,ip85252,card157834
23446,2015-07-09 22:56:53,MX,visagold,477213,114850,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 22:56:38,MexicoAccount,email178180,ip68438,card64577
23448,2015-07-09 23:11:27,MX,visaclassic,493161,203240,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:10:48,MexicoAccount,email91873,ip67217,card188271
23449,2015-07-09 23:13:26,MX,mccredit,548234,104840,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:13:16,MexicoAccount,email273972,ip111009,card144763
23450,2015-07-09 23:18:03,MX,visagold,493173,169900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:17:48,MexicoAccount,email331955,ip117473,card176142
23451,2015-07-09 23:20:09,MX,mccredit,554629,134800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:20:03,MexicoAccount,email90349,ip84701,card26776
23452,2015-07-09 23:22:34,MX,visagold,493173,119300,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:22:21,MexicoAccount,email21574,ip84011,card149297
23453,2015-07-09 23:25:11,MX,visaclassic,454057,57340,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:24:50,MexicoAccount,email89283,ip83603,card253537
23455,2015-07-09 23:40:37,MX,mccredit,548234,69900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:40:33,MexicoAccount,email225696,ip41907,card71032
23456,2015-07-09 23:42:47,MX,visagold,425981,110415,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:42:42,MexicoAccount,email94911,ip76828,card134629
23457,2015-07-09 23:45:47,MX,mccredit,528843,146700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:45:31,MexicoAccount,email89353,ip65427,card178001
23460,2015-07-09 23:51:34,MX,mccredit,557907,111900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-09 23:51:16,MexicoAccount,email100361,ip113278,card97017
23461,2015-07-10 00:03:36,MX,visadebit,491089,97900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:03:14,MexicoAccount,email6297,ip110342,card75678
23482,2015-07-10 00:08:37,MX,visaclassic,473701,129900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:08:19,MexicoAccount,email4004,ip75744,card235544
23505,2015-07-10 00:13:44,MX,visagold,455255,119900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:13:37,MexicoAccount,email238937,ip67213,card96883
23519,2015-07-10 00:17:11,MX,mccredit,548234,104900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:17:04,MexicoAccount,email120822,ip68776,card214982
23531,2015-07-10 00:37:38,MX,visaclassic,491284,27900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:37:06,MexicoAccount,email105817,ip77766,card157834
23532,2015-07-10 00:41:13,MX,visaclassic,481284,35900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:40:55,MexicoAccount,email59639,ip79023,card9644
23534,2015-07-10 00:42:47,MX,mccredit,528843,35900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:42:31,MexicoAccount,email209896,ip79187,card129633
23536,2015-07-10 00:46:03,MX,mccredit,548234,127415,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:45:48,MexicoAccount,email39788,ip110243,card164518
23538,2015-07-10 00:48:46,MX,visaplatinum,416502,297330,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:48:36,MexicoAccount,email277257,ip76860,card251980
23541,2015-07-10 00:52:43,MX,visadebit,421316,75700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:52:37,MexicoAccount,email275642,ip67427,card215237
23542,2015-07-10 00:56:29,MX,mccredit,512745,97900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:56:13,MexicoAccount,email107451,ip65110,card265655
23543,2015-07-10 00:57:29,MX,mccredit,529001,119900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 00:57:22,MexicoAccount,email51896,ip76591,card190257
23544,2015-07-10 01:06:31,MX,visagold,491283,39315,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 01:06:21,MexicoAccount,email235773,ip110027,card170514
23547,2015-07-10 01:08:09,MX,visaclassic,491341,119900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 01:08:02,MexicoAccount,email250446,ip41931,card208797
23551,2015-07-10 01:15:48,MX,visadebit,421316,49900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 01:15:38,MexicoAccount,email256049,ip111115,card87702
23553,2015-07-10 01:20:32,MX,visaclassic,405306,62900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 01:20:17,MexicoAccount,email118055,ip53343,card82772
23561,2015-07-10 02:04:40,MX,visagold,455255,55875,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:04:26,MexicoAccount,email111196,ip75874,card70690
23564,2015-07-10 02:30:56,MX,visaclassic,477291,77935,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:30:43,MexicoAccount,email255068,ip78466,card152305
23565,2015-07-10 02:32:27,MX,mccredit,554629,66400,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:32:24,MexicoAccount,email293370,ip112678,card39040
23566,2015-07-10 02:33:26,MX,visaclassic,455500,62900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:33:16,MexicoAccount,email36654,ip84013,card217146
23568,2015-07-10 02:37:38,MX,visadebit,491089,110700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:37:23,MexicoAccount,email93379,ip110196,card51706
23570,2015-07-10 02:56:03,MX,mcdebit,525678,146700,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:55:46,MexicoAccount,email68363,ip113359,card180645
23571,2015-07-10 02:57:11,MX,visaclassic,477291,79900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 02:57:04,MexicoAccount,email333748,ip112539,card168980
23572,2015-07-10 03:03:58,MX,mccredit,517712,49900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 03:03:50,MexicoAccount,email214956,ip77745,card96745
23576,2015-07-10 03:16:41,MX,visaclassic,473701,79900,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 03:16:32,MexicoAccount,email115258,ip69931,card6024
23577,2015-07-10 03:18:02,MX,mccredit,548234,69800,MXN,MX,Ecommerce,Settled,TRUE,0,2015-07-10 03:17:53,MexicoAccount,email281947,ip65463,card75101
